City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Fereydunshahr,IR,2022-01-21 17:01:52,32.941,50.121,7.84,45,0,3.36
297,Mahebourg,MU,2022-01-21 17:01:52,-20.4081,57.7,82.26,85,30,18.14
298,Golyshmanovo,RU,2022-01-21 17:01:52,56.3979,68.3728,-8.14,100,39,4.83
299,Vsetaty,CZ,2022-01-21 17:01:53,50.2819,14.593,32.79,68,43,12.68
300,Mason City,US,2022-01-21 17:01:53,43.1536,-93.201,3.33,71,0,14.97
301,Jinka,ET,2022-01-21 17:01:53,5.65,36.65,68.11,56,100,1.66
302,Zelenoborskiy,RU,2022-01-21 17:01:54,66.845,32.3622,14.22,90,24,7.7
303,Bethel,US,2022-01-21 17:00:22,41.3712,-73.414,21.18,56,100,1.01
304,Viedma,AR,2022-01-21 17:01:54,-40.8135,-62.9967,82.4,16,0,15.43
305,Kavaratti,IN,2022-01-21 17:01:54,10.5669,72.642,80.6,67,86,10.96
306,Aksu,CN,2022-01-21 17:01:55,41.1231,80.2644,25.05,56,2,0.89
307,Cabo San Lucas,MX,2022-01-21 17:00:01,22.8909,-109.9124,74.52,52,16,1.99
308,Dergachi,RU,2022-01-21 17:01:55,51.2328,48.7659,14.18,97,100,11.52
309,Agadez,NE,2022-01-21 17:01:56,19.75,10.25,60.67,21,0,6.51
310,Soe,ID,2022-01-21 17:01:56,-9.8607,124.284,64.54,94,100,4.18
311,Adrar,MR,2022-01-21 17:01:56,20.5022,-10.0711,81.03,15,99,14.03
312,Karratha,AU,2022-01-21 17:01:57,-20.7377,116.8463,84.63,66,79,14.54
313,Leningradskiy,RU,2022-01-21 17:01:57,69.3833,178.4167,-29.72,87,3,4.43
314,Ekibastuz,KZ,2022-01-21 17:01:57,51.6667,75.3667,5.45,91,93,8.77
315,Tayoltita,MX,2022-01-21 17:01:58,24.0833,-105.9333,71.1,29,44,4.23
316,Providencia,MX,2022-01-21 17:01:58,28.7167,-111.5833,66.47,43,0,9.35
317,Ketchikan,US,2022-01-21 17:01:58,55.3422,-131.6461,40.95,97,100,8.72
318,Wattegama,LK,2022-01-21 17:01:58,6.7989,81.4808,67.78,85,71,1.79
319,Vagur,FO,2022-01-21 17:01:59,61.4732,-6.8119,46.78,83,100,30.89
320,Igis,CH,2022-01-21 17:02:59,46.9453,9.5722,32.86,89,91,0.27
321,Zhangye,CN,2022-01-21 17:02:59,38.9342,100.4517,23.0,49,64,3.15
322,Zhigansk,RU,2022-01-21 17:03:00,66.7697,123.3711,-14.06,97,100,15.41
323,Freeport,US,2022-01-21 17:02:11,40.6576,-73.5832,23.02,49,0,5.01
324,Port-Gentil,GA,2022-01-21 17:03:00,-0.7193,8.7815,80.4,79,32,13.15
325,Crotone,IT,2022-01-21 17:03:01,39.0851,17.1178,45.93,85,72,16.44
326,Balezino,RU,2022-01-21 17:03:01,57.9796,53.0106,10.36,96,100,7.07
327,Upernavik,GL,2022-01-21 17:03:01,72.7868,-56.1549,-5.35,91,99,3.8
328,Vila Velha,BR,2022-01-21 17:00:42,-20.3297,-40.2925,94.44,70,20,1.99
329,Mizusawa,JP,2022-01-21 17:03:02,39.1333,141.1333,22.77,89,9,4.65
330,Tessalit,ML,2022-01-21 17:03:02,20.1986,1.0114,72.81,12,37,10.29
331,Whitehaven,GB,2022-01-21 17:02:17,54.549,-3.5841,42.66,95,34,1.99
332,Tarsus,TR,2022-01-21 17:03:02,36.9188,34.8784,46.27,72,67,5.59
333,Clyde River,CA,2022-01-21 17:03:03,70.4692,-68.5914,-15.5,80,100,3.4
334,Verkhnyaya Inta,RU,2022-01-21 17:03:03,65.9811,60.3094,22.77,84,100,15.88
335,Benin,BJ,2022-01-21 17:03:03,9.5,2.25,89.46,13,53,6.08
336,Victoria,HK,2022-01-21 17:00:58,22.2855,114.1577,65.95,89,100,1.99
337,Filadelfia,US,2022-01-21 17:03:02,39.9523,-75.1638,24.69,45,75,4.0
338,Jakar,BT,2022-01-21 17:03:04,27.5492,90.7525,30.63,96,100,0.74
339,Rawson,AR,2022-01-21 16:58:30,-43.3002,-65.1023,76.3,29,0,27.89
340,Valparaiso,CL,2022-01-21 16:58:49,-33.0393,-71.6273,71.83,44,0,10.36
341,Guaruja,BR,2022-01-21 17:02:06,-23.9931,-46.2564,94.15,65,50,5.86
342,Shellbrook,CA,2022-01-21 17:03:04,53.2168,-106.4011,3.22,84,100,18.86
343,Todos Santos,MX,2022-01-21 17:03:04,23.45,-110.2167,71.74,48,33,5.28
344,Bendigo,AU,2022-01-21 17:03:05,-36.7667,144.2833,67.64,47,0,6.64
345,Canyon,US,2022-01-21 17:03:05,34.9803,-101.9188,36.01,48,5,16.96
346,Evensk,RU,2022-01-21 17:03:05,61.95,159.2333,-13.13,76,1,6.02
347,San Patricio,US,2022-01-21 17:03:06,28.017,-97.5169,41.41,46,100,11.7
348,Opuwo,NA,2022-01-21 17:03:06,-18.0607,13.84,74.97,59,100,3.8
349,Half Moon Bay,US,2022-01-21 17:00:17,37.4636,-122.4286,60.78,70,1,1.99
350,Zaidpur,IN,2022-01-21 17:03:06,26.8333,81.3333,55.47,62,0,2.39
351,Bandarbeyla,SO,2022-01-21 17:03:07,9.4942,50.8122,76.68,75,78,20.69
352,Zambezi,ZM,2022-01-21 17:03:07,-13.5432,23.1047,69.01,86,100,5.77
353,Lumeje,AO,2022-01-21 17:03:07,-11.55,20.7833,73.38,69,98,6.06
354,Airai,TL,2022-01-21 17:03:08,-8.9266,125.4092,59.72,93,100,3.2
355,Lukulu,ZM,2022-01-21 17:03:08,-14.3707,23.242,73.2,71,97,4.5
356,Baijiantan,CN,2022-01-21 17:03:08,45.6333,85.1833,15.89,92,80,2.55
357,Tilichiki,RU,2022-01-21 17:03:09,60.4667,166.1,-17.99,83,1,8.55
358,Warmbad,NA,2022-01-21 17:03:09,-28.45,18.7333,82.38,47,81,18.97
359,Mangrol,IN,2022-01-21 17:03:09,21.1167,70.1167,73.31,88,5,10.36
360,Batagay-Alyta,RU,2022-01-21 17:03:10,67.8006,130.4114,-20.94,90,59,3.96
361,Andra,RU,2022-01-21 17:03:10,62.5147,65.8878,5.5,100,91,4.9
362,Rocha,UY,2022-01-21 17:03:10,-34.4833,-54.3333,93.97,45,97,10.22
363,Buraydah,SA,2022-01-21 17:03:11,26.326,43.975,46.45,25,0,7.61
364,Iracoubo,GF,2022-01-21 17:03:11,5.4802,-53.2011,79.27,86,67,12.12
365,Presidencia Roque Saenz Pena,AR,2022-01-21 17:03:11,-26.7852,-60.4388,107.64,21,4,12.71
366,Vardo,NO,2022-01-21 17:03:12,70.3705,31.1107,22.98,80,75,14.97
367,Brandenburg,DE,2022-01-21 17:04:12,52.4167,12.55,36.91,87,13,9.71
368,Hohhot,CN,2022-01-21 17:04:12,40.8106,111.6522,23.63,97,99,1.97
369,Chinique,GT,2022-01-21 17:04:13,15.0447,-91.0258,73.06,41,0,4.23
370,Mbini,GQ,2022-01-21 17:04:13,1.574,9.6134,81.91,73,24,9.06
371,Boffa,GN,2022-01-21 17:04:13,10.1667,-14.0333,88.5,45,33,12.19
372,Kaka,TM,2022-01-21 17:04:13,37.3482,59.6143,35.15,85,100,12.93
373,Tiksi,RU,2022-01-21 17:04:14,71.6872,128.8694,-10.14,93,79,7.56
374,Falmouth,GB,2022-01-21 17:04:14,50.1544,-5.0711,43.7,75,6,6.26
375,Zhangjiakou,CN,2022-01-21 17:04:15,40.81,114.8794,17.62,93,100,1.74
376,Naron,ES,2022-01-21 17:04:15,43.5167,-8.1528,53.04,65,43,16.44
377,Illkirch-Graffenstaden,FR,2022-01-21 17:04:15,48.5289,7.7152,39.27,72,100,3.44
378,Pacific Grove,US,2022-01-21 16:59:49,36.6177,-121.9166,60.46,75,86,3.0
379,Ambanja,MG,2022-01-21 17:04:15,-13.6833,48.45,75.51,92,100,3.71
380,Grajau,BR,2022-01-21 17:04:16,-5.8194,-46.1386,88.14,60,8,1.03
381,Zugdidi,GE,2022-01-21 17:04:16,42.5088,41.8709,33.03,88,3,5.01
382,Clarence Town,AU,2022-01-21 17:04:16,-32.5833,151.7833,70.86,93,24,0.4
383,Tarko-Sale,RU,2022-01-21 17:04:17,64.9225,77.785,2.89,96,12,11.1
384,Derzhavinsk,KZ,2022-01-21 17:04:17,51.1,66.3167,0.16,99,79,6.44
385,Iguape,BR,2022-01-21 17:02:12,-24.7081,-47.5553,84.99,62,75,8.57
386,Lorengau,PG,2022-01-21 17:04:17,-2.0226,147.2712,80.64,75,100,2.21
387,Praia,CV,2022-01-21 17:04:18,14.9215,-23.5087,79.34,57,75,14.97
388,Sorochinsk,RU,2022-01-21 17:04:18,52.4338,53.1583,4.77,100,93,5.01
389,Dehloran,IR,2022-01-21 17:04:18,32.6941,47.2679,44.47,38,0,4.07
390,Wawa,NG,2022-01-21 17:04:19,9.9022,4.4192,86.43,17,35,6.53
391,Kirovskiy,RU,2022-01-21 17:04:19,45.0917,133.5136,-16.35,99,11,3.69
392,Karla,EE,2022-01-21 17:04:19,59.3723,24.9275,29.91,88,100,14.97
393,Suruc,TR,2022-01-21 17:04:20,36.9761,38.425,28.6,57,15,3.83
394,Uspenka,UA,2022-01-21 17:04:20,48.3903,39.1619,28.8,93,100,5.06
395,Fangshan,CN,2022-01-21 17:04:20,39.6983,115.9925,22.86,92,100,2.01
396,Oyo,NG,2022-01-21 17:04:21,7.85,3.9333,91.98,15,50,5.08
397,Camopi,GF,2022-01-21 17:04:21,3.1655,-52.3158,72.88,99,100,4.25
398,Muravlenko,RU,2022-01-21 17:04:21,63.7898,74.523,2.57,98,47,8.9
399,Egvekinot,RU,2022-01-21 17:04:21,66.3167,-179.1667,-13.58,61,9,19.75
400,Batemans Bay,AU,2022-01-21 17:04:22,-35.7167,150.1833,65.1,83,75,2.64
401,Naze,JP,2022-01-21 17:04:22,28.3667,129.4833,56.64,66,99,14.16
402,Emmett,US,2022-01-21 17:04:22,43.8735,-116.4993,31.93,96,66,4.9
403,Beyneu,KZ,2022-01-21 17:04:23,45.3167,55.2,24.8,79,17,3.38
404,Tautira,PF,2022-01-21 17:01:49,-17.7333,-149.15,77.02,81,100,15.48
405,Boa Vista,BR,2022-01-21 17:04:23,2.8197,-60.6733,91.38,43,75,12.66
406,Moreira Sales,BR,2022-01-21 17:04:23,-24.0622,-53.0069,92.05,34,41,9.08
407,Emerald,AU,2022-01-21 17:04:24,-23.5333,148.1667,69.35,69,84,10.69
408,Jiuquan,CN,2022-01-21 17:04:24,39.7432,98.5174,21.72,49,94,1.41
409,Maragogi,BR,2022-01-21 17:04:21,-9.0122,-35.2225,85.5,60,4,10.4
410,Praia Da Vitoria,PT,2022-01-21 17:04:24,38.7333,-27.0667,63.75,78,30,17.54
411,Hongjiang,CN,2022-01-21 17:04:25,27.11,109.9956,49.55,98,100,3.2
412,Saint Anthony,US,2022-01-21 17:04:25,45.0205,-93.218,9.72,62,0,5.99
413,Garmsar,IR,2022-01-21 17:04:25,35.2182,52.3409,34.84,38,0,5.95
414,Fortuna,US,2022-01-21 17:04:26,40.5982,-124.1573,45.93,96,100,1.99
415,Tat,HU,2022-01-21 17:04:26,47.7415,18.6481,34.11,57,12,13.98
416,Lokosovo,RU,2022-01-21 17:05:26,61.1333,74.8167,13.71,88,98,10.49
417,Ballina,AU,2022-01-21 17:05:27,-28.8667,153.5667,67.95,88,62,13.38
418,Homer,US,2022-01-21 17:05:27,59.6425,-151.5483,40.89,75,100,4.61
419,Port Keats,AU,2022-01-21 17:05:27,-14.25,129.55,79.63,88,68,7.05
420,Najran,SA,2022-01-21 17:05:28,17.4924,44.1277,60.89,56,5,10.83
421,Cervo,ES,2022-01-21 17:05:28,43.6702,-7.4101,49.96,67,48,25.05
422,Toktogul,KG,2022-01-21 17:05:28,41.8708,72.9402,24.39,53,3,4.03
423,Gorontalo,ID,2022-01-21 17:05:29,0.5412,123.0595,74.19,96,100,4.45
424,Russell,US,2022-01-21 17:05:29,32.3502,-85.1999,38.91,87,100,5.75
425,Emba,KZ,2022-01-21 17:05:29,48.8264,58.1442,7.23,88,100,4.47
426,Lumberton,US,2022-01-21 17:05:29,34.6182,-79.0086,34.11,76,100,13.76
427,Gasa,PS,2022-01-21 17:03:05,31.5,34.4667,53.91,62,21,8.81
428,Perry,US,2022-01-21 17:05:30,37.2506,-83.1999,27.12,72,98,8.21
429,Asyut,EG,2022-01-21 17:05:30,27.181,31.1837,53.22,33,0,7.07
430,Hamilton,US,2022-01-21 17:03:21,39.1834,-84.5333,24.98,59,100,1.99
431,Phimai,TH,2022-01-21 17:05:31,15.2232,102.4947,76.33,78,54,4.63
432,Sao Bento Do Sul,BR,2022-01-21 17:04:15,-26.2503,-49.3786,81.27,35,8,4.94
433,Puerto Quijarro,BO,2022-01-21 17:05:31,-17.7833,-57.7667,94.77,40,90,3.4
434,Quelimane,MZ,2022-01-21 17:05:31,-17.8786,36.8883,74.8,81,8,5.55
435,Cabuyaro,CO,2022-01-21 17:05:32,4.2817,-72.794,92.98,32,69,11.18
436,Dali,CN,2022-01-21 17:05:32,25.7,100.1833,37.44,91,6,4.03
437,Dubai,AE,2022-01-21 17:04:19,25.2582,55.3047,64.65,52,75,19.57
438,Vanavara,RU,2022-01-21 17:05:32,60.34,102.2797,-13.16,100,100,2.75
439,Sao Miguel Do Araguaia,BR,2022-01-21 17:05:33,-13.275,-50.1628,87.98,57,2,2.73
440,Brae,GB,2022-01-21 17:03:10,60.3964,-1.353,46.31,79,100,23.29
441,Mitsamiouli,KM,2022-01-21 17:05:33,-11.3847,43.2844,81.07,76,99,10.38
442,Ixtapa,MX,2022-01-21 17:05:33,20.7,-105.2,74.43,69,100,3.44
443,Mount Gambier,AU,2022-01-21 17:02:56,-37.8333,140.7667,65.71,39,92,5.99
444,Praya,CV,2022-01-21 17:05:34,14.9215,-23.5087,79.34,57,75,14.97
445,Senneterre,CA,2022-01-21 17:05:34,48.3835,-77.2328,1.31,84,78,7.58
446,Yar-Sale,RU,2022-01-21 17:05:35,66.8333,70.8333,12.13,93,100,14.67
447,Paoua,CF,2022-01-21 17:05:35,7.2427,16.4406,79.92,21,3,3.56
448,Tezu,IN,2022-01-21 17:05:35,27.9167,96.1667,56.39,64,52,3.58
449,Tomatlan,MX,2022-01-21 17:05:35,19.9333,-105.25,78.67,47,100,2.37
450,Sarakhs,IR,2022-01-21 17:05:36,36.5449,61.1577,36.34,71,100,19.24
451,Pontianak,ID,2022-01-21 17:05:36,-0.0333,109.3333,76.98,94,20,0.0
452,Basoko,CD,2022-01-21 17:05:36,1.2391,23.616,80.78,46,26,1.86
453,Karsun,RU,2022-01-21 17:05:37,54.1994,46.9827,16.23,85,100,17.07
454,Skibbereen,IE,2022-01-21 17:05:37,51.55,-9.2667,42.6,86,10,4.36
455,Padang,ID,2022-01-21 17:05:37,-0.9492,100.3543,73.45,87,97,4.05
456,Sinnamary,GF,2022-01-21 17:05:38,5.3833,-52.95,79.52,85,58,12.62
457,Kurchum,KZ,2022-01-21 17:05:38,48.5722,83.6542,-9.18,98,47,1.72
458,Synya,RU,2022-01-21 17:05:38,65.3718,58.0387,18.68,91,100,12.97
459,Shushtar,IR,2022-01-21 17:05:39,32.0455,48.8567,46.04,40,0,5.88
460,Kayunga,UG,2022-01-21 17:05:39,0.7025,32.8886,72.28,49,99,1.72
461,Vezirkopru,TR,2022-01-21 17:05:39,41.1436,35.4547,36.09,76,31,6.69
462,Humaita,BR,2022-01-21 17:06:40,-7.5061,-63.0208,82.78,78,100,2.77
463,Okitipupa,NG,2022-01-21 17:06:40,6.5047,4.7839,85.55,35,31,7.47
464,Alofi,NU,2022-01-21 17:06:40,-19.0595,-169.9187,81.21,74,80,14.27
465,Bundaberg,AU,2022-01-21 17:06:40,-24.85,152.35,68.29,86,100,3.0
466,Kandrian,PG,2022-01-21 17:06:41,-6.2167,149.55,78.03,86,100,4.34
467,Tornio,FI,2022-01-21 17:06:41,65.8481,24.1466,15.82,84,1,8.88
468,Bonoua,CI,2022-01-21 17:06:41,5.2741,-3.595,85.62,57,8,9.22
469,Boguchany,RU,2022-01-21 17:06:42,58.3814,97.4531,-6.7,100,98,0.67
470,Palauig,PH,2022-01-21 17:06:42,15.435,119.9045,77.52,77,19,5.28
471,Togur,RU,2022-01-21 17:06:42,58.3631,82.8265,1.54,99,98,4.21
472,Santiago Del Estero,AR,2022-01-21 17:06:43,-27.7951,-64.2615,103.41,26,20,17.13
473,Farah,AF,2022-01-21 17:06:43,32.5,62.5,38.01,58,100,20.42
474,Visnes,NO,2022-01-21 17:06:43,59.3556,5.2242,44.98,100,75,14.97
475,Shubarshi,KZ,2022-01-21 17:06:44,48.5872,57.1869,2.34,93,84,4.12
476,Santa Clara,CU,2022-01-21 17:06:44,22.4,-79.9667,84.97,61,40,3.44
477,Turayf,SA,2022-01-21 17:05:48,31.6725,38.6637,41.65,48,0,4.85
478,Santa Luzia,BR,2022-01-21 17:06:44,-19.7697,-43.8514,86.9,59,29,1.36
479,Banning,US,2022-01-21 17:06:45,33.9256,-116.8764,61.47,55,1,3.69
480,Fairbanks,US,2022-01-21 17:06:45,64.8378,-147.7164,6.6,75,75,8.05
481,Marsh Harbour,BS,2022-01-21 17:05:29,26.5412,-77.0636,77.68,75,49,12.06
482,Seymour,US,2022-01-21 17:06:45,38.9592,-85.8903,24.46,59,2,1.99
483,Jacareacanga,BR,2022-01-21 17:03:12,-6.2222,-57.7528,94.1,41,40,4.54
484,Lavrentiya,RU,2022-01-21 17:06:46,65.5833,-171.0,-2.81,81,100,23.42
485,Coahuayana,MX,2022-01-21 17:06:46,18.7333,-103.6833,80.08,45,99,2.8
486,Totness,SR,2022-01-21 17:06:47,5.8833,-56.3167,79.75,84,59,12.59
487,Kasempa,ZM,2022-01-21 17:06:47,-13.4584,25.8338,65.23,94,89,5.03
488,Sitka,US,2022-01-21 17:06:47,57.0531,-135.33,46.29,81,100,12.66
489,Santa Margarita,PH,2022-01-21 17:06:47,12.0378,124.6578,72.9,94,64,4.94
490,Ucluelet,CA,2022-01-21 17:06:48,48.9329,-125.5528,41.09,93,100,4.12
491,Aklavik,CA,2022-01-21 17:06:48,68.2191,-135.0107,-28.41,91,6,8.75
492,Saldanha,ZA,2022-01-21 17:06:48,-33.0117,17.9442,68.67,77,18,12.35
493,Madras,IN,2022-01-21 17:02:33,13.0878,80.2785,78.78,86,20,1.01
494,Burns Lake,CA,2022-01-21 17:06:49,54.2331,-125.7533,22.82,98,100,3.67
495,Sawtell,AU,2022-01-21 17:06:49,-30.3833,153.1,67.19,96,75,10.38
496,Senno,RU,2022-01-21 17:06:50,59.5336,33.9167,26.26,94,99,6.02
497,Marzuq,YE,2022-01-21 17:06:50,14.4,46.4667,67.03,45,13,4.72
498,Arlit,NE,2022-01-21 17:06:23,18.7369,7.3853,69.53,13,0,5.93
499,Sao Jose Da Coroa Grande,BR,2022-01-21 17:06:50,-8.8978,-35.1478,85.44,60,11,9.51
500,Zonguldak,TR,2022-01-21 17:06:51,41.25,31.8333,34.41,99,98,3.11
501,Plettenberg Bay,ZA,2022-01-21 17:06:51,-34.0527,23.3716,72.3,83,22,12.21
502,Sambava,MG,2022-01-21 17:06:51,-14.2667,50.1667,76.48,94,100,5.73
503,Te Anau,NZ,2022-01-21 17:06:51,-45.4167,167.7167,49.82,94,24,0.4
504,Sumbe,AO,2022-01-21 17:06:52,-11.2061,13.8437,77.0,70,7,9.95
505,Eyl,SO,2022-01-21 17:06:52,7.9803,49.8164,76.28,75,99,17.85
506,Pangkalanbuun,ID,2022-01-21 17:06:52,-2.6833,111.6167,73.67,94,99,2.64
507,Araouane,ML,2022-01-21 17:06:53,18.9048,-3.5265,75.38,11,4,9.01
508,Ternate,ID,2022-01-21 17:06:53,0.8,127.4,79.05,83,97,10.54
509,Ancona,IT,2022-01-21 17:07:53,43.55,13.1667,44.78,47,86,8.05
510,Vanimo,PG,2022-01-21 17:07:54,-2.6741,141.3028,77.85,91,98,10.27
511,Karasjok,NO,2022-01-21 17:07:54,69.4719,25.5112,12.31,100,42,2.84
512,Worpswede,DE,2022-01-21 17:07:54,53.2167,8.9333,42.82,97,95,4.0
513,Bahia Honda,CU,2022-01-21 17:07:55,22.9036,-83.1592,81.54,57,1,1.86
514,Inhambane,MZ,2022-01-21 17:07:55,-23.865,35.3833,76.53,70,80,14.25
515,Noyabrsk,RU,2022-01-21 17:07:55,63.1994,75.4507,8.94,94,86,13.22
516,Konya,TR,2022-01-21 17:07:56,38.1667,32.5,27.88,74,14,6.08
517,Manfredonia,IT,2022-01-21 17:07:56,41.6259,15.9094,43.39,69,90,10.07
518,Astana,KZ,2022-01-21 17:07:11,51.1801,71.446,-0.45,78,75,6.71
519,Wasilla,US,2022-01-21 17:07:56,61.5814,-149.4394,33.78,74,100,6.91
520,Udachnyy,RU,2022-01-21 17:07:57,66.4167,112.4,-17.14,99,70,4.9
521,Mahalingpur,IN,2022-01-21 17:07:57,16.3833,75.1167,71.83,39,32,6.85
522,Tevaitoa,PF,2022-01-21 17:07:57,-16.7833,-151.5,80.35,75,100,15.86
523,Port Blair,IN,2022-01-21 17:07:58,11.6667,92.75,77.29,76,66,5.84
524,Makakilo City,US,2022-01-21 17:07:58,21.3469,-158.0858,68.32,86,0,4.61
525,Winnemucca,US,2022-01-21 17:07:58,40.973,-117.7357,35.65,64,100,6.91
526,Bowen,AU,2022-01-21 17:07:59,-20.0167,148.2333,79.72,73,98,21.43
527,Sayyan,YE,2022-01-21 17:07:59,15.1718,44.3244,54.57,53,67,5.84
528,Ribeira Brava,PT,2022-01-21 17:07:59,32.65,-17.0667,69.12,38,100,14.05
529,Lewisporte,CA,2022-01-21 17:07:59,49.2499,-55.0482,23.13,57,100,10.51
530,Avera,US,2022-01-21 17:08:00,33.194,-82.5271,38.71,83,100,13.04
531,Palmer,US,2022-01-21 17:08:00,42.1584,-72.3287,19.69,48,99,7.07
532,Melo,UY,2022-01-21 17:07:44,-32.3667,-54.1833,104.72,21,14,4.34
533,Tupik,RU,2022-01-21 17:08:01,54.4253,119.9327,-19.01,96,8,1.61
534,Cidreira,BR,2022-01-21 17:08:01,-30.1811,-50.2056,81.75,76,6,16.24
535,Mogadishu,SO,2022-01-21 17:05:28,2.0371,45.3438,79.5,74,75,22.03
536,Divinopolis,BR,2022-01-21 17:08:01,-20.1389,-44.8839,82.31,69,14,1.41
537,Yongchang,CN,2022-01-21 17:08:02,30.0381,119.7317,42.87,88,100,1.66
538,Yantarnyy,RU,2022-01-21 17:08:02,54.8717,19.9381,33.66,63,100,27.45
539,Gamba,GA,2022-01-21 17:08:02,-2.65,10.0,78.89,84,92,8.57
540,Dakar,SN,2022-01-21 17:08:03,14.6937,-17.4441,85.08,69,100,8.52
541,Nelson,NZ,2022-01-21 17:08:03,-41.2833,173.2833,57.29,83,5,1.99
542,Mehamn,NO,2022-01-21 17:08:03,71.0357,27.8492,23.18,68,40,9.22
543,Putai,FR,2022-01-21 17:08:04,46.6579,1.9863,38.59,78,13,11.43
544,Mackenzie,CA,2022-01-21 17:08:04,55.2999,-123.1698,34.02,93,100,10.36
545,Paramonga,PE,2022-01-21 17:08:04,-10.6667,-77.8333,76.24,73,73,9.8
546,Talnakh,RU,2022-01-21 17:08:05,69.4865,88.3972,4.39,96,98,10.98
547,San Carlos De Bariloche,AR,2022-01-21 17:04:29,-41.1456,-71.3082,70.45,37,0,20.71
548,Carauari,BR,2022-01-21 17:05:08,-4.8828,-66.8958,82.04,76,99,4.52
549,Luena,AO,2022-01-21 17:08:05,-11.7833,19.9167,69.17,77,90,2.62
550,Samur,RU,2022-01-21 17:08:05,41.8253,48.486,34.03,75,8,7.16
551,Santa Fe,AR,2022-01-21 17:08:06,-31.6333,-60.7,103.98,35,10,11.99
552,Tazmalt,DZ,2022-01-21 17:08:06,36.3868,4.3989,49.5,63,21,4.52
553,Sangar,RU,2022-01-21 17:08:06,63.9242,127.4739,-19.35,95,100,5.64
554,Bacolod,PH,2022-01-21 17:08:07,10.6667,122.95,76.05,85,54,7.14
555,Grindavik,IS,2022-01-21 17:08:07,63.8424,-22.4338,39.67,75,75,37.98
556,Silver City,US,2022-01-21 17:04:41,32.7701,-108.2803,41.67,60,0,4.0
557,Zarate,AR,2022-01-21 17:08:07,-34.0981,-59.0286,85.71,25,2,10.47
558,Jawar,IN,2022-01-21 17:09:08,23.0,76.5,64.9,44,0,4.27
559,Beaverlodge,CA,2022-01-21 17:09:08,55.2166,-119.4361,22.35,96,100,5.14
560,Sussex,US,2022-01-21 17:09:08,41.1834,-74.6663,21.38,52,0,8.05
561,Tulu Bolo,ET,2022-01-21 17:09:09,8.6667,38.2167,59.34,60,94,10.6
562,Pultusk,PL,2022-01-21 17:09:09,52.7025,21.0828,34.05,65,77,17.9
563,Kindu,CD,2022-01-21 17:09:09,-2.95,25.95,73.67,88,100,1.45
564,Panjab,AF,2022-01-21 17:09:10,34.388,67.0233,16.07,96,100,3.74
565,Itarema,BR,2022-01-21 17:09:10,-2.9248,-39.9167,85.73,60,77,12.75
566,San Quintin,MX,2022-01-21 17:09:10,30.4833,-115.95,62.65,50,0,2.06
567,Kangshan,CN,2022-01-21 17:09:11,28.8812,116.4311,50.97,90,100,11.97
568,Constitucion,CL,2022-01-21 17:09:11,-35.3333,-72.4167,67.55,51,0,9.42
569,Blackwater,AU,2022-01-21 17:09:11,-23.5833,148.8833,68.99,70,69,12.73
570,Puri,IN,2022-01-21 17:09:12,19.8,85.85,72.12,71,17,7.74
571,Wajima,JP,2022-01-21 17:09:12,37.4,136.9,34.92,63,96,8.66
572,Sabang,ID,2022-01-21 17:09:12,5.8933,95.3214,82.11,70,30,5.06
573,Mao,ES,2022-01-21 17:05:13,39.8885,4.2658,46.96,71,40,13.8
574,Willowmore,ZA,2022-01-21 17:09:13,-33.2926,23.4895,83.48,39,0,16.67
575,Salta,AR,2022-01-21 17:09:13,-24.7859,-65.4117,86.29,57,20,5.01
576,Mogocha,RU,2022-01-21 17:09:13,53.7333,119.7667,-14.08,97,28,3.04
577,Sonamura,IN,2022-01-21 17:09:14,23.4719,91.2664,61.12,52,11,2.93
578,Comodoro Rivadavia,AR,2022-01-21 17:09:14,-45.8667,-67.5,78.66,31,75,26.46
579,Omboue,GA,2022-01-21 17:09:14,-1.5746,9.2618,80.28,80,73,9.8
580,Tolaga Bay,NZ,2022-01-21 17:09:15,-38.3667,178.3,55.65,89,13,5.64
581,Harlingen,US,2022-01-21 17:09:15,26.1906,-97.6961,37.58,87,100,13.8
582,Moron,AR,2022-01-21 17:09:15,-34.6534,-58.6198,90.01,65,35,3.18
583,Svetlyy,RU,2022-01-21 17:09:15,54.675,20.1347,33.85,65,100,20.29
584,Shingu,JP,2022-01-21 17:09:16,33.7333,135.9833,31.44,77,98,6.26
585,Manaira,BR,2022-01-21 17:09:16,-7.7061,-38.1544,92.68,27,69,1.12
586,La Libertad,EC,2022-01-21 17:09:16,-2.2333,-80.9,82.06,69,0,11.5
587,Tres Arroyos,AR,2022-01-21 17:09:17,-38.3739,-60.2798,79.72,70,99,8.66
588,Nanortalik,GL,2022-01-21 17:09:17,60.1432,-45.2371,18.73,69,44,6.55
589,Namibe,AO,2022-01-21 17:09:18,-15.1961,12.1522,75.67,66,95,10.33
590,Eirunepe,BR,2022-01-21 17:09:18,-6.6603,-69.8736,75.31,92,100,3.31
591,Merauke,ID,2022-01-21 17:09:18,-8.4667,140.3333,79.21,86,100,5.35
592,Mount Pleasant,US,2022-01-21 17:05:52,32.7941,-79.8626,37.18,96,100,4.0
593,Darnah,LY,2022-01-21 17:09:19,32.767,22.6367,57.02,65,54,9.1
